date,price,volume
2017-07-21T22:00:00+00:00,81.8405544147844,5.0
2017-07-21T22:30:00+00:00,81.84199178644764,5.0
2017-07-21T23:00:00+00:00,81.84342915811088,5.0
2017-07-21T23:30:00+00:00,81.84486652977412,5.0
2017-07-22T00:00:00+00:00,81.84630390143738,5.0
2017-07-22T00:30:00+00:00,81.84774127310061,5.0
2017-07-22T01:00:00+00:00,81.84917864476385,5.0
2017-07-22T01:30:00+00:00,81.8506160164271,5.0
2017-07-22T02:00:00+00:00,81.85205338809035,5.0
2017-07-22T02:30:00+00:00,81.8534907597536,5.0
2017-07-22T03:00:00+00:00,81.85492813141684,5.0
2017-07-22T03:30:00+00:00,81.85636550308007,5.0
2017-07-22T04:00:00+00:00,81.85780287474333,5.0
2017-07-22T04:30:00+00:00,81.85924024640657,5.0
2017-07-22T05:00:00+00:00,81.86067761806981,5.0
2017-07-22T05:30:00+00:00,81.86211498973306,5.0
2017-07-22T06:00:00+00:00,81.8635523613963,5.0
2017-07-22T06:30:00+00:00,81.86498973305955,5.0
2017-07-22T07:00:00+00:00,81.86642710472279,5.0
2017-07-22T07:30:00+00:00,81.86786447638603,5.0
2017-07-22T08:00:00+00:00,81.86930184804928,5.0
2017-07-22T08:30:00+00:00,81.87073921971253,5.0
2017-07-22T09:00:00+00:00,81.87217659137578,5.0
2017-07-22T09:30:00+00:00,81.87361396303902,5.0
2017-07-22T10:00:00+00:00,81.87505133470225,5.0
2017-07-22T10:30:00+00:00,81.8764887063655,5.0
2017-07-22T11:00:00+00:00,81.87792607802875,5.0
2017-07-22T11:30:00+00:00,81.879363449692,5.0
2017-07-22T12:00:00+00:00,81.88080082135524,5.0
2017-07-22T12:30:00+00:00,81.88223819301847,5.0
2017-07-22T13:00:00+00:00,81.88367556468172,5.0
2017-07-22T13:30:00+00:00,81.88511293634497,5.0
2017-07-22T14:00:00+00:00,81.88655030800821,5.0
2017-07-22T14:30:00+00:00,81.88798767967145,5.0
2017-07-22T15:00:00+00:00,81.88942505133471,5.0
2017-07-22T15:30:00+00:00,81.89086242299794,5.0
2017-07-22T16:00:00+00:00,81.8922997946612,5.0
2017-07-22T16:30:00+00:00,81.89373716632443,5.0
2017-07-22T17:00:00+00:00,81.89517453798769,5.0
2017-07-22T17:30:00+00:00,81.89661190965091,5.0
2017-07-22T18:00:00+00:00,81.89804928131417,5.0
2017-07-22T18:30:00+00:00,81.8994866529774,5.0
2017-07-22T19:00:00+00:00,81.90092402464064,5.0
2017-07-22T19:30:00+00:00,81.9023613963039,5.0
2017-07-22T20:00:00+00:00,81.90379876796715,5.0
2017-07-22T20:30:00+00:00,81.90523613963039,5.0
2017-07-22T21:00:00+00:00,81.90667351129363,5.0
2017-07-22T21:30:00+00:00,81.90811088295688,5.0
2017-07-22T22:00:00+00:00,81.90954825462012,5.0
2017-07-22T22:30:00+00:00,81.91098562628338,5.0
2017-07-22T23:00:00+00:00,81.9124229979466,5.0
2017-07-22T23:30:00+00:00,81.91386036960985,5.0
2017-07-23T00:00:00+00:00,81.9152977412731,5.0
2017-07-23T00:30:00+00:00,81.91673511293635,5.0
2017-07-23T01:00:00+00:00,81.91817248459958,5.0
2017-07-23T01:30:00+00:00,81.91960985626282,5.0
2017-07-23T02:00:00+00:00,81.92104722792607,5.0
2017-07-23T02:30:00+00:00,81.92248459958932,5.0
2017-07-23T03:00:00+00:00,81.92392197125258,5.0
2017-07-23T03:30:00+00:00,81.92535934291581,5.0
2017-07-23T04:00:00+00:00,81.92679671457905,5.0
2017-07-23T04:30:00+00:00,81.9282340862423,5.0
2017-07-23T05:00:00+00:00,81.92967145790554,5.0
2017-07-23T05:30:00+00:00,81.93110882956879,5.0
2017-07-23T06:00:00+00:00,81.93254620123203,5.0
2017-07-23T06:30:00+00:00,81.93398357289527,5.0
2017-07-23T07:00:00+00:00,81.93542094455852,5.0
2017-07-23T07:30:00+00:00,81.93685831622176,5.0
2017-07-23T08:00:00+00:00,81.93829568788502,5.0
2017-07-23T08:30:00+00:00,81.93973305954825,5.0
2017-07-23T09:00:00+00:00,81.9411704312115,5.0
2017-07-23T09:30:00+00:00,81.94260780287473,5.0
2017-07-23T10:00:00+00:00,81.94404517453799,5.0
2017-07-23T10:30:00+00:00,81.94548254620122,5.0
2017-07-23T11:00:00+00:00,81.94691991786448,5.0
2017-07-23T11:30:00+00:00,81.9483572895277,5.0
2017-07-23T12:00:00+00:00,81.94979466119096,5.0
2017-07-23T12:30:00+00:00,81.95123203285421,5.0
2017-07-23T13:00:00+00:00,81.95266940451745,5.0
2017-07-23T13:30:00+00:00,81.9541067761807,5.0
2017-07-23T14:00:00+00:00,81.95554414784394,5.0
2017-07-23T14:30:00+00:00,81.9569815195072,5.0
2017-07-23T15:00:00+00:00,81.95841889117042,5.0
2017-07-23T15:30:00+00:00,81.95985626283367,5.0
2017-07-23T16:00:00+00:00,81.96129363449691,5.0
2017-07-23T16:30:00+00:00,81.96273100616017,5.0
2017-07-23T17:00:00+00:00,81.9641683778234,5.0
2017-07-23T17:30:00+00:00,81.96560574948666,5.0
2017-07-23T18:00:00+00:00,81.9670431211499,5.0
2017-07-23T18:30:00+00:00,81.96848049281314,5.0
2017-07-23T19:00:00+00:00,81.96991786447639,5.0
2017-07-23T19:30:00+00:00,81.97135523613963,5.0
2017-07-23T20:00:00+00:00,81.97279260780287,5.0
2017-07-23T20:30:00+00:00,81.97422997946612,5.0
2017-07-23T21:00:00+00:00,81.97566735112936,5.0
2017-07-23T21:30:00+00:00,81.9771047227926,5.0
2017-07-23T22:00:00+00:00,81.97854209445585,5.0
2017-07-23T22:30:00+00:00,81.97997946611909,5.0
2017-07-23T23:00:00+00:00,81.98141683778233,5.0
2017-07-23T23:30:00+00:00,81.98285420944558,5.0
2017-07-24T00:00:00+00:00,81.98429158110883,5.0
2017-07-24T00:30:00+00:00,81.98572895277206,5.0
2017-07-24T01:00:00+00:00,81.98716632443532,5.0
2017-07-24T01:30:00+00:00,81.98860369609855,5.0
2017-07-24T02:00:00+00:00,81.99004106776181,5.0
2017-07-24T02:30:00+00:00,81.99147843942505,5.0
2017-07-24T03:00:00+00:00,81.9929158110883,5.0
2017-07-24T03:30:00+00:00,81.99435318275154,5.0
2017-07-24T04:00:00+00:00,81.99579055441478,5.0
2017-07-24T04:30:00+00:00,81.99722792607803,5.0
2017-07-24T05:00:00+00:00,81.99866529774127,5.0
2017-07-24T05:30:00+00:00,82.00010266940451,5.0
2017-07-24T06:00:00+00:00,82.00154004106776,5.0
2017-07-24T06:30:00+00:00,82.002977412731,5.0
2017-07-24T07:00:00+00:00,82.00441478439424,5.0
2017-07-24T07:30:00+00:00,82.0058521560575,5.0
2017-07-24T08:00:00+00:00,82.00728952772073,5.0
2017-07-24T08:30:00+00:00,82.00872689938399,5.0
2017-07-24T09:00:00+00:00,82.01016427104723,5.0
2017-07-24T09:30:00+00:00,82.01160164271047,5.0
2017-07-24T10:00:00+00:00,82.01303901437372,5.0
2017-07-24T10:30:00+00:00,82.01447638603696,5.0
2017-07-24T11:00:00+00:00,82.01591375770019,5.0
2017-07-24T11:30:00+00:00,82.01735112936345,5.0
2017-07-24T12:00:00+00:00,82.01878850102669,5.0
2017-07-24T12:30:00+00:00,82.02022587268993,5.0
2017-07-24T13:00:00+00:00,82.02166324435318,5.0
2017-07-24T13:30:00+00:00,82.02310061601642,5.0
2017-07-24T14:00:00+00:00,82.02453798767968,5.0
2017-07-24T14:30:00+00:00,82.02597535934291,5.0
2017-07-24T15:00:00+00:00,82.02741273100615,5.0
2017-07-24T15:30:00+00:00,82.02885010266941,5.0
2017-07-24T16:00:00+00:00,82.03028747433265,5.0
2017-07-24T16:30:00+00:00,82.03172484599588,5.0
2017-07-24T17:00:00+00:00,82.03316221765914,5.0
2017-07-24T17:30:00+00:00,82.03459958932238,5.0
2017-07-24T18:00:00+00:00,82.03603696098561,5.0
2017-07-24T18:30:00+00:00,82.03747433264886,5.0
2017-07-24T19:00:00+00:00,82.03891170431211,5.0
2017-07-24T19:30:00+00:00,82.04034907597536,5.0
2017-07-24T20:00:00+00:00,82.0417864476386,5.0
2017-07-24T20:30:00+00:00,82.04322381930184,5.0
2017-07-24T21:00:00+00:00,82.04466119096509,5.0
2017-07-24T21:30:00+00:00,82.04609856262833,5.0
2017-07-24T22:00:00+00:00,82.04753593429157,5.0
2017-07-24T22:30:00+00:00,82.04897330595482,5.0
2017-07-24T23:00:00+00:00,82.05041067761806,5.0
2017-07-24T23:30:00+00:00,82.0518480492813,5.0
2017-07-25T00:00:00+00:00,82.05328542094455,5.0
2017-07-25T00:30:00+00:00,82.0547227926078,5.0
2017-07-25T01:00:00+00:00,82.05616016427105,5.0
2017-07-25T01:30:00+00:00,82.05759753593429,5.0
2017-07-25T02:00:00+00:00,82.05903490759754,5.0
2017-07-25T02:30:00+00:00,82.06047227926078,5.0
2017-07-25T03:00:00+00:00,82.06190965092401,5.0
2017-07-25T03:30:00+00:00,82.06334702258727,5.0
2017-07-25T04:00:00+00:00,82.06478439425051,5.0
2017-07-25T04:30:00+00:00,82.06622176591375,5.0
2017-07-25T05:00:00+00:00,82.067659137577,5.0
2017-07-25T05:30:00+00:00,82.06909650924024,5.0
2017-07-25T06:00:00+00:00,82.0705338809035,5.0
2017-07-25T06:30:00+00:00,82.07197125256674,5.0
2017-07-25T07:00:00+00:00,82.07340862422997,5.0
2017-07-25T07:30:00+00:00,82.07484599589321,5.0
2017-07-25T08:00:00+00:00,82.07628336755646,5.0
2017-07-25T08:30:00+00:00,82.0777207392197,5.0
2017-07-25T09:00:00+00:00,82.07915811088294,5.0
2017-07-25T09:30:00+00:00,82.0805954825462,5.0
2017-07-25T10:00:00+00:00,82.08203285420944,5.0
2017-07-25T10:30:00+00:00,82.08347022587269,5.0
2017-07-25T11:00:00+00:00,82.08490759753593,5.0
2017-07-25T11:30:00+00:00,82.08634496919917,5.0
2017-07-25T12:00:00+00:00,82.08778234086242,5.0
2017-07-25T12:30:00+00:00,82.08921971252566,5.0
2017-07-25T13:00:00+00:00,82.0906570841889,5.0
2017-07-25T13:30:00+00:00,82.09209445585215,5.0
2017-07-25T14:00:00+00:00,82.09353182751539,5.0
2017-07-25T14:30:00+00:00,82.09496919917864,5.0
2017-07-25T15:00:00+00:00,82.09640657084189,5.0
2017-07-25T15:30:00+00:00,82.09784394250514,5.0
2017-07-25T16:00:00+00:00,82.09928131416837,5.0
2017-07-25T16:30:00+00:00,82.25456273764259,5.0
2017-07-25T17:00:00+00:00,82.26596958174905,5.0
2017-07-25T17:30:00+00:00,82.27737642585551,5.0
2017-07-25T18:00:00+00:00,82.28878326996198,5.0
2017-07-25T18:30:00+00:00,82.30019011406843,5.0
2017-07-25T19:00:00+00:00,82.3115969581749,5.0
2017-07-25T19:30:00+00:00,82.32300380228136,5.0
2017-07-25T20:00:00+00:00,82.33441064638784,5.0
2017-07-25T20:30:00+00:00,82.3458174904943,5.0
2017-07-25T21:00:00+00:00,82.35722433460076,5.0
2017-07-25T21:30:00+00:00,82.36863117870723,5.0
2017-07-25T22:00:00+00:00,82.3800380228137,5.0
2017-07-25T22:30:00+00:00,82.39144486692015,5.0
2017-07-25T23:00:00+00:00,82.40285171102661,5.0
2017-07-25T23:30:00+00:00,82.41425855513307,5.0
2017-07-26T00:00:00+00:00,82.42566539923955,5.0
2017-07-26T00:30:00+00:00,82.43707224334601,5.0
2017-07-26T01:00:00+00:00,82.44847908745248,5.0
2017-07-26T01:30:00+00:00,82.45988593155893,5.0
2017-07-26T02:00:00+00:00,82.4712927756654,5.0
2017-07-26T02:30:00+00:00,82.48269961977186,5.0
2017-07-26T03:00:00+00:00,82.49410646387832,5.0
2017-07-26T03:30:00+00:00,82.50551330798478,5.0
2017-07-26T04:00:00+00:00,82.51692015209125,5.0
2017-07-26T04:30:00+00:00,82.52832699619772,5.0
2017-07-26T05:00:00+00:00,82.53973384030418,5.0
2017-07-26T05:30:00+00:00,82.55114068441065,5.0
2017-07-26T06:00:00+00:00,82.56254752851711,5.0
2017-07-26T06:30:00+00:00,82.57395437262358,5.0
2017-07-26T07:00:00+00:00,82.58536121673004,5.0
2017-07-26T07:30:00+00:00,82.5967680608365,5.0
2017-07-26T08:00:00+00:00,82.60817490494297,5.0
2017-07-26T08:30:00+00:00,82.61958174904943,5.0
2017-07-26T09:00:00+00:00,82.63098859315589,5.0
2017-07-26T09:30:00+00:00,82.64239543726235,5.0
2017-07-26T10:00:00+00:00,82.65380228136883,5.0
2017-07-26T10:30:00+00:00,82.66520912547529,5.0
2017-07-26T11:00:00+00:00,82.67661596958175,5.0
2017-07-26T11:30:00+00:00,82.6880228136882,5.0
2017-07-26T12:00:00+00:00,82.69942965779468,5.0
2017-07-26T12:30:00+00:00,82.71083650190114,5.0
2017-07-26T13:00:00+00:00,82.72224334600762,5.0
2017-07-26T13:30:00+00:00,82.73365019011408,5.0
2017-07-26T14:00:00+00:00,82.74505703422054,5.0
2017-07-26T14:30:00+00:00,82.8404255319149,5.0
2017-07-26T15:00:00+00:00,83.0,5.0
2017-07-26T15:30:00+00:00,83.0063829787234,5.0
2017-07-26T16:00:00+00:00,83.0127659574468,5.0
2017-07-26T16:30:00+00:00,83.01914893617021,5.0
2017-07-26T17:00:00+00:00,83.02553191489362,5.0
2017-07-26T17:30:00+00:00,83.03191489361703,5.0
2017-07-26T18:00:00+00:00,83.03829787234042,5.0
2017-07-26T18:30:00+00:00,83.04468085106383,5.0
2017-07-26T19:00:00+00:00,83.05106382978724,5.0
2017-07-26T19:30:00+00:00,83.05744680851063,5.0
2017-07-26T20:00:00+00:00,83.06382978723404,5.0
2017-07-26T20:30:00+00:00,83.07021276595745,5.0
2017-07-26T21:00:00+00:00,83.07659574468086,5.0
2017-07-26T21:30:00+00:00,83.08297872340425,5.0
2017-07-26T22:00:00+00:00,83.08936170212766,5.0
2017-07-26T22:30:00+00:00,83.09574468085106,5.0
2017-07-26T23:00:00+00:00,83.10212765957448,5.0
2017-07-26T23:30:00+00:00,83.10851063829787,5.0
2017-07-27T00:00:00+00:00,83.11489361702127,5.0
2017-07-27T00:30:00+00:00,83.12127659574467,5.0
2017-07-27T01:00:00+00:00,83.12765957446808,5.0
2017-07-27T01:30:00+00:00,83.13404255319148,5.0
2017-07-27T02:00:00+00:00,83.1404255319149,5.0
2017-07-27T02:30:00+00:00,83.1468085106383,5.0
2017-07-27T03:00:00+00:00,83.1531914893617,5.0
2017-07-27T03:30:00+00:00,83.15957446808511,5.0
2017-07-27T04:00:00+00:00,83.1659574468085,5.0
2017-07-27T04:30:00+00:00,83.17234042553191,5.0
2017-07-27T05:00:00+00:00,83.17872340425532,5.0
2017-07-27T05:30:00+00:00,83.18510638297873,5.0
2017-07-27T06:00:00+00:00,83.19148936170212,5.0
2017-07-27T06:30:00+00:00,83.19787234042553,5.0
2017-07-27T07:00:00+00:00,83.20425531914894,5.0
2017-07-27T07:30:00+00:00,83.21063829787234,5.0
2017-07-27T08:00:00+00:00,83.21702127659574,5.0
2017-07-27T08:30:00+00:00,83.22340425531915,5.0
2017-07-27T09:00:00+00:00,83.22978723404255,5.0
2017-07-27T09:30:00+00:00,83.23617021276597,5.0
2017-07-27T10:00:00+00:00,83.24255319148936,5.0
2017-07-27T10:30:00+00:00,83.24893617021277,5.0
2017-07-27T11:00:00+00:00,83.34375,5.0
2017-07-27T11:30:00+00:00,83.5875,5.0
2017-07-27T12:00:00+00:00,83.63225806451612,5.0
2017-07-27T12:30:00+00:00,83.60111472364142,5.008360427310729
2017-07-27T13:00:00+00:00,83.60278680910356,5.020901068276823
2017-07-27T13:30:00+00:00,83.60445889456572,5.033441709242917
2017-07-27T14:00:00+00:00,83.60613098002786,5.045982350209011
2017-07-27T14:30:00+00:00,83.60780306549002,5.058522991175105
2017-07-27T15:00:00+00:00,83.60947515095216,5.071063632141198
2017-07-27T15:30:00+00:00,83.6111472364143,5.083604273107292
2017-07-27T16:00:00+00:00,83.61281932187644,5.0961449140733865
2017-07-27T16:30:00+00:00,83.61449140733859,5.10868555503948
2017-07-27T17:00:00+00:00,83.61616349280074,5.121226196005574
2017-07-27T17:30:00+00:00,83.61783557826288,5.133766836971668
2017-07-27T18:00:00+00:00,83.61950766372503,5.1463074779377616
2017-07-27T18:30:00+00:00,83.62117974918718,5.1588481189038555
2017-07-27T19:00:00+00:00,83.62285183464931,5.1713887598699495
2017-07-27T19:30:00+00:00,83.62452392011147,5.1839294008360435
2017-07-27T20:00:00+00:00,83.6261960055736,5.196470041802137
2017-07-27T20:30:00+00:00,83.62786809103577,5.2090106827682305
2017-07-27T21:00:00+00:00,83.62954017649791,5.2215513237343245
2017-07-27T21:30:00+00:00,83.63121226196006,5.2340919647004185
2017-07-27T22:00:00+00:00,83.63288434742219,5.2466326056665125
2017-07-27T22:30:00+00:00,83.63455643288434,5.259173246632605
2017-07-27T23:00:00+00:00,83.63622851834648,5.2717138875986995
2017-07-27T23:30:00+00:00,83.63790060380863,5.2842545285647935
2017-07-28T00:00:00+00:00,83.63957268927078,5.296795169530887
2017-07-28T00:30:00+00:00,83.64124477473293,5.309335810496981
2017-07-28T01:00:00+00:00,83.64291686019507,5.3218764514630745
2017-07-28T01:30:00+00:00,83.6445889456572,5.3344170924291685
2017-07-28T02:00:00+00:00,83.64626103111935,5.3469577333952625
2017-07-28T02:30:00+00:00,83.6479331165815,5.3594983743613565
2017-07-28T03:00:00+00:00,83.64960520204366,5.37203901532745
2017-07-28T03:30:00+00:00,83.6512772875058,5.3845796562935435
2017-07-28T04:00:00+00:00,83.65294937296795,5.3971202972596375
2017-07-28T04:30:00+00:00,83.6546214584301,5.409660938225732
2017-07-28T05:00:00+00:00,83.65629354389223,5.422201579191825
2017-07-28T05:30:00+00:00,83.65796562935438,5.434742220157919
2017-07-28T06:00:00+00:00,83.65963771481653,5.447282861124013
2017-07-28T06:30:00+00:00,83.66130980027867,5.459823502090107
2017-07-28T07:00:00+00:00,83.66298188574082,5.4723641430562004
2017-07-28T07:30:00+00:00,83.66465397120297,5.484904784022294
2017-07-28T08:00:00+00:00,83.66632605666513,5.497445424988388
2017-07-28T08:30:00+00:00,83.66799814212725,5.509986065954482
2017-07-28T09:00:00+00:00,83.6696702275894,5.522526706920576
2017-07-28T09:30:00+00:00,83.67134231305154,5.53506734788667
2017-07-28T10:00:00+00:00,83.6730143985137,5.547607988852763
2017-07-28T10:30:00+00:00,83.67468648397585,5.560148629818857
2017-07-28T11:00:00+00:00,83.676358569438,5.5726892707849505
2017-07-28T11:30:00+00:00,83.67803065490014,5.585229911751045
2017-07-28T12:00:00+00:00,83.67970274036227,5.597770552717138
2017-07-28T12:30:00+00:00,83.68137482582442,5.610311193683232
2017-07-28T13:00:00+00:00,83.68304691128657,5.622851834649326
2017-07-28T13:30:00+00:00,83.68471899674871,5.63539247561542
2017-07-28T14:00:00+00:00,83.68639108221086,5.647933116581514
2017-07-28T14:30:00+00:00,83.68806316767301,5.660473757547607
2017-07-28T15:00:00+00:00,83.68973525313515,5.673014398513701
2017-07-28T15:30:00+00:00,83.6914073385973,5.685555039479796
2017-07-28T16:00:00+00:00,83.69307942405945,5.698095680445889
2017-07-28T16:30:00+00:00,83.6947515095216,5.710636321411983
2017-07-28T17:00:00+00:00,83.69642359498374,5.723176962378077
2017-07-28T17:30:00+00:00,83.69809568044589,5.735717603344171
2017-07-28T18:00:00+00:00,83.69976776590804,5.748258244310265
2017-07-28T18:30:00+00:00,83.70143985137018,5.760798885276359
2017-07-28T19:00:00+00:00,83.70311193683231,5.773339526242453
2017-07-28T19:30:00+00:00,83.70478402229446,5.785880167208546
2017-07-28T20:00:00+00:00,83.70645610775661,5.79842080817464
2017-07-28T20:30:00+00:00,83.70812819321877,5.810961449140734
2017-07-28T21:00:00+00:00,83.7098002786809,5.823502090106828
2017-07-28T21:30:00+00:00,83.71147236414306,5.836042731072922
2017-07-28T22:00:00+00:00,83.71314444960518,5.848583372039014
2017-07-28T22:30:00+00:00,83.71481653506734,5.861124013005109
2017-07-28T23:00:00+00:00,83.71648862052949,5.873664653971204
2017-07-28T23:30:00+00:00,83.71816070599164,5.886205294937296
2017-07-29T00:00:00+00:00,83.71983279145378,5.89874593590339
2017-07-29T00:30:00+00:00,83.72150487691593,5.911286576869484
2017-07-29T01:00:00+00:00,83.72317696237808,5.923827217835578
2017-07-29T01:30:00+00:00,83.72484904784022,5.936367858801672
2017-07-29T02:00:00+00:00,83.72652113330236,5.948908499767766
2017-07-29T02:30:00+00:00,83.7281932187645,5.96144914073386
2017-07-29T03:00:00+00:00,83.72986530422665,5.973989781699953
2017-07-29T03:30:00+00:00,83.7315373896888,5.986530422666047
2017-07-29T04:00:00+00:00,83.73320947515096,5.999071063632142
2017-07-29T04:30:00+00:00,83.7348815606131,6.011611704598235
2017-07-29T05:00:00+00:00,83.73655364607524,6.024152345564329
2017-07-29T05:30:00+00:00,83.73822573153738,6.036692986530423
2017-07-29T06:00:00+00:00,83.73989781699953,6.049233627496517
2017-07-29T06:30:00+00:00,83.74156990246168,6.06177426846261
2017-07-29T07:00:00+00:00,83.74324198792382,6.074314909428704
2017-07-29T07:30:00+00:00,83.74491407338597,6.086855550394798
2017-07-29T08:00:00+00:00,83.74658615884812,6.099396191360892
2017-07-29T08:30:00+00:00,83.74825824431025,6.111936832326986
2017-07-29T09:00:00+00:00,83.74993032977241,6.12447747329308
2017-07-29T09:30:00+00:00,83.75160241523454,6.137018114259174
2017-07-29T10:00:00+00:00,83.7532745006967,6.149558755225267
2017-07-29T10:30:00+00:00,83.75494658615884,6.16209939619136
2017-07-29T11:00:00+00:00,83.756618671621,6.174640037157456
2017-07-29T11:30:00+00:00,83.75829075708313,6.187180678123548
2017-07-29T12:00:00+00:00,83.75996284254529,6.199721319089642
2017-07-29T12:30:00+00:00,83.76163492800742,6.212261960055736
2017-07-29T13:00:00+00:00,83.76330701346957,6.22480260102183
2017-07-29T13:30:00+00:00,83.76497909893172,6.237343241987924
2017-07-29T14:00:00+00:00,83.76665118439387,6.249883882954018
2017-07-29T14:30:00+00:00,83.76832326985601,6.262424523920111
2017-07-29T15:00:00+00:00,83.76999535531814,6.274965164886206
2017-07-29T15:30:00+00:00,83.77166744078029,6.287505805852299
2017-07-29T16:00:00+00:00,83.77333952624244,6.300046446818393
2017-07-29T16:30:00+00:00,83.77501161170458,6.312587087784486
2017-07-29T17:00:00+00:00,83.77668369716675,6.325127728750581
2017-07-29T17:30:00+00:00,83.77835578262889,6.337668369716675
2017-07-29T18:00:00+00:00,83.78002786809104,6.350209010682768
2017-07-29T18:30:00+00:00,83.78169995355319,6.362749651648862
2017-07-29T19:00:00+00:00,83.78337203901532,6.375290292614956
2017-07-29T19:30:00+00:00,83.78504412447747,6.38783093358105
2017-07-29T20:00:00+00:00,83.78671620993961,6.400371574547144
2017-07-29T20:30:00+00:00,83.78838829540176,6.412912215513238
2017-07-29T21:00:00+00:00,83.7900603808639,6.425452856479332
2017-07-29T21:30:00+00:00,83.79173246632605,6.437993497445424
2017-07-29T22:00:00+00:00,83.7934045517882,6.450534138411519
2017-07-29T22:30:00+00:00,83.79507663725035,6.463074779377614
2017-07-29T23:00:00+00:00,83.79674872271248,6.475615420343706
2017-07-29T23:30:00+00:00,83.79842080817464,6.4881560613098
2017-07-30T00:00:00+00:00,83.80009289363677,6.500696702275894
2017-07-30T00:30:00+00:00,83.80176497909893,6.513237343241988
2017-07-30T01:00:00+00:00,83.80343706456107,6.525777984208082
2017-07-30T01:30:00+00:00,83.80510915002321,6.538318625174176
2017-07-30T02:00:00+00:00,83.80678123548536,6.55085926614027
2017-07-30T02:30:00+00:00,83.8084533209475,6.563399907106363
2017-07-30T03:00:00+00:00,83.81012540640965,6.575940548072457
2017-07-30T03:30:00+00:00,83.8117974918718,6.588481189038552
2017-07-30T04:00:00+00:00,83.81346957733395,6.601021830004644
2017-07-30T04:30:00+00:00,83.8151416627961,6.613562470970738
2017-07-30T05:00:00+00:00,83.81681374825823,6.626103111936833
2017-07-30T05:30:00+00:00,83.81848583372039,6.638643752902926
